questao_id,modelo,ano,area,tem_imagem,alternativa,gabarito,acertou
enem-2022-53,groq-llama-8b,2022,humanas,0,A,C,0
enem-2022-54,groq-llama-8b,2022,humanas,0,D,D,1
enem-2022-56,groq-llama-8b,2022,humanas,0,A,A,1
enem-2022-57,groq-llama-8b,2022,humanas,0,C,C,1
enem-2022-58,groq-llama-8b,2022,humanas,0,D,D,1
enem-2022-60,groq-llama-8b,2022,humanas,0,E,E,1
enem-2022-61,groq-llama-8b,2022,humanas,0,D,D,1
enem-2022-62,groq-llama-8b,2022,humanas,0,A,A,1
enem-2022-64,groq-llama-8b,2022,humanas,0,D,A,0
enem-2022-65,groq-llama-8b,2022,humanas,0,D,D,1
enem-2022-66,groq-llama-8b,2022,humanas,0,B,B,1
enem-2022-67,groq-llama-8b,2022,humanas,0,B,C,0
enem-2022-68,groq-llama-8b,2022,humanas,0,D,D,1
enem-2022-70,groq-llama-8b,2022,humanas,0,A,A,1
enem-2022-71,groq-llama-8b,2022,humanas,0,E,E,1
enem-2022-72,groq-llama-8b,2022,humanas,0,C,C,1
enem-2022-73,groq-llama-8b,2022,humanas,0,B,B,1
enem-2022-74,groq-llama-8b,2022,humanas,0,E,A,0
enem-2022-76,groq-llama-8b,2022,humanas,0,A,A,1
enem-2022-77,groq-llama-8b,2022,humanas,0,E,E,1
enem-2022-78,groq-llama-8b,2022,humanas,0,C,C,1
enem-2022-79,groq-llama-8b,2022,humanas,0,B,B,1
enem-2022-80,groq-llama-8b,2022,humanas,0,E,E,1
enem-2022-81,groq-llama-8b,2022,humanas,0,B,B,1
enem-2022-83,groq-llama-8b,2022,humanas,0,C,E,0
enem-2022-84,groq-llama-8b,2022,humanas,0,E,E,1
enem-2022-85,groq-llama-8b,2022,humanas,0,D,D,1
enem-2022-86,groq-llama-8b,2022,humanas,0,B,A,0
enem-2022-87,groq-llama-8b,2022,humanas,0,D,D,1
enem-2022-88,groq-llama-8b,2022,humanas,0,E,E,1
enem-2022-89,groq-llama-8b,2022,humanas,0,A,A,1
enem-2022-91,groq-llama-8b,2022,natureza,0,D,D,1
enem-2022-95,groq-llama-8b,2022,natureza,0,C,D,0
enem-2022-96,groq-llama-8b,2022,natureza,0,B,B,1
enem-2022-97,groq-llama-8b,2022,natureza,0,E,E,1
enem-2022-98,groq-llama-8b,2022,natureza,0,D,A,0
enem-2022-100,groq-llama-8b,2022,natureza,0,C,C,1
enem-2022-101,groq-llama-8b,2022,natureza,0,A,A,1
enem-2022-102,groq-llama-8b,2022,natureza,0,A,E,0
enem-2022-103,groq-llama-8b,2022,natureza,0,B,B,1
enem-2022-105,groq-llama-8b,2022,natureza,0,B,A,0
enem-2022-106,groq-llama-8b,2022,natureza,0,B,E,0
enem-2022-107,groq-llama-8b,2022,natureza,0,D,B,0
enem-2022-108,groq-llama-8b,2022,natureza,0,A,B,0
enem-2022-109,groq-llama-8b,2022,natureza,0,C,C,1
enem-2022-111,groq-llama-8b,2022,natureza,0,D,D,1
enem-2022-113,groq-llama-8b,2022,natureza,0,E,C,0
enem-2022-114,groq-llama-8b,2022,natureza,0,E,B,0
enem-2022-115,groq-llama-8b,2022,natureza,0,E,D,0
enem-2022-116,groq-llama-8b,2022,natureza,0,D,D,1
enem-2022-120,groq-llama-8b,2022,natureza,0,E,E,1
enem-2022-121,groq-llama-8b,2022,natureza,0,D,A,0
enem-2022-124,groq-llama-8b,2022,natureza,0,A,A,1
enem-2022-125,groq-llama-8b,2022,natureza,0,C,B,0
enem-2022-126,groq-llama-8b,2022,natureza,0,D,C,0
enem-2022-127,groq-llama-8b,2022,natureza,0,E,E,1
enem-2022-129,groq-llama-8b,2022,natureza,0,B,B,1
enem-2022-130,groq-llama-8b,2022,natureza,0,E,E,1
enem-2022-133,groq-llama-8b,2022,natureza,0,D,D,1
enem-2022-134,groq-llama-8b,2022,natureza,0,A,B,0
enem-2022-135,groq-llama-8b,2022,natureza,0,B,A,0
enem-2022-138,groq-llama-8b,2022,matematica,0,D,E,0
enem-2022-140,groq-llama-8b,2022,matematica,0,D,A,0
enem-2022-141,groq-llama-8b,2022,matematica,0,D,E,0
enem-2022-142,groq-llama-8b,2022,matematica,0,D,A,0
enem-2022-143,groq-llama-8b,2022,matematica,0,B,B,1
enem-2022-144,groq-llama-8b,2022,matematica,0,D,D,1
enem-2022-145,groq-llama-8b,2022,matematica,0,D,D,1
enem-2022-147,groq-llama-8b,2022,matematica,0,D,E,0
enem-2022-149,groq-llama-8b,2022,matematica,0,B,D,0
enem-2022-150,groq-llama-8b,2022,matematica,0,A,B,0
enem-2022-151,groq-llama-8b,2022,matematica,0,B,A,0
enem-2022-152,groq-llama-8b,2022,matematica,0,C,A,0
enem-2022-153,groq-llama-8b,2022,matematica,0,D,A,0
enem-2022-154,groq-llama-8b,2022,matematica,0,B,A,0
enem-2022-157,groq-llama-8b,2022,matematica,0,D,ANULADO,0
enem-2022-158,groq-llama-8b,2022,matematica,0,B,C,0
enem-2022-159,groq-llama-8b,2022,matematica,0,E,B,0
enem-2022-160,groq-llama-8b,2022,matematica,0,C,C,1
enem-2022-161,groq-llama-8b,2022,matematica,0,B,C,0
enem-2022-162,groq-llama-8b,2022,matematica,0,C,C,1
enem-2022-163,groq-llama-8b,2022,matematica,0,A,B,0
enem-2022-164,groq-llama-8b,2022,matematica,0,B,C,0
enem-2022-166,groq-llama-8b,2022,matematica,0,D,D,1
enem-2022-167,groq-llama-8b,2022,matematica,0,B,B,1
enem-2022-169,groq-llama-8b,2022,matematica,0,A,E,0
enem-2022-170,groq-llama-8b,2022,matematica,0,E,E,1
enem-2022-171,groq-llama-8b,2022,matematica,0,D,C,0
enem-2022-172,groq-llama-8b,2022,matematica,0,E,B,0
enem-2022-173,groq-llama-8b,2022,matematica,0,D,D,1
enem-2022-174,groq-llama-8b,2022,matematica,0,B,C,0
enem-2022-175,groq-llama-8b,2022,matematica,0,B,A,0
enem-2022-176,groq-llama-8b,2022,matematica,0,C,B,0
enem-2022-179,groq-llama-8b,2022,matematica,0,B,C,0
enem-2023-01,groq-llama-8b,2023,linguagens,0,B,B,1
enem-2023-02,groq-llama-8b,2023,linguagens,0,D,D,1
enem-2023-05,groq-llama-8b,2023,linguagens,0,A,A,1
enem-2023-06,groq-llama-8b,2023,linguagens,0,A,A,1
enem-2023-08,groq-llama-8b,2023,linguagens,0,B,E,0
enem-2023-09,groq-llama-8b,2023,linguagens,0,C,C,1
enem-2023-10,groq-llama-8b,2023,linguagens,0,B,B,1
enem-2023-11,groq-llama-8b,2023,linguagens,0,B,B,1
enem-2023-12,groq-llama-8b,2023,linguagens,0,E,E,1
enem-2023-13,groq-llama-8b,2023,linguagens,0,A,A,1
enem-2023-14,groq-llama-8b,2023,linguagens,0,A,A,1
enem-2023-15,groq-llama-8b,2023,linguagens,0,C,C,1
enem-2023-16,groq-llama-8b,2023,linguagens,0,A,A,1
enem-2023-17,groq-llama-8b,2023,linguagens,0,A,A,1
enem-2023-20,groq-llama-8b,2023,linguagens,0,B,E,0
enem-2023-21,groq-llama-8b,2023,linguagens,0,A,A,1
enem-2023-22,groq-llama-8b,2023,linguagens,0,C,C,1
enem-2023-23,groq-llama-8b,2023,linguagens,0,B,B,1
enem-2023-24,groq-llama-8b,2023,linguagens,0,B,C,0
enem-2023-25,groq-llama-8b,2023,linguagens,0,A,A,1
enem-2023-26,groq-llama-8b,2023,linguagens,0,C,C,1
enem-2023-27,groq-llama-8b,2023,linguagens,0,C,C,1
enem-2023-28,groq-llama-8b,2023,linguagens,0,C,C,1
enem-2023-30,groq-llama-8b,2023,linguagens,0,D,D,1
enem-2023-31,groq-llama-8b,2023,linguagens,0,E,E,1
enem-2023-32,groq-llama-8b,2023,linguagens,0,D,D,1
enem-2023-33,groq-llama-8b,2023,linguagens,0,A,A,1
enem-2023-34,groq-llama-8b,2023,linguagens,0,D,D,1
enem-2023-35,groq-llama-8b,2023,linguagens,0,B,B,1
enem-2023-36,groq-llama-8b,2023,linguagens,0,B,D,0
enem-2023-37,groq-llama-8b,2023,linguagens,0,B,B,1
enem-2023-38,groq-llama-8b,2023,linguagens,0,E,E,1
enem-2023-39,groq-llama-8b,2023,linguagens,0,E,E,1
enem-2023-40,groq-llama-8b,2023,linguagens,0,D,D,1
enem-2023-41,groq-llama-8b,2023,linguagens,0,D,D,1
enem-2023-42,groq-llama-8b,2023,linguagens,0,A,A,1
enem-2023-43,groq-llama-8b,2023,linguagens,0,C,C,1
enem-2023-44,groq-llama-8b,2023,linguagens,0,C,C,1
enem-2023-45,groq-llama-8b,2023,linguagens,0,C,C,1
enem-2023-46,groq-llama-8b,2023,humanas,0,A,A,1
enem-2023-47,groq-llama-8b,2023,humanas,0,B,B,1
enem-2023-48,groq-llama-8b,2023,humanas,0,C,C,1
enem-2023-49,groq-llama-8b,2023,humanas,0,A,D,0
enem-2023-50,groq-llama-8b,2023,humanas,0,C,C,1
enem-2023-51,groq-llama-8b,2023,humanas,0,B,B,1
enem-2023-52,groq-llama-8b,2023,humanas,0,D,D,1
enem-2023-55,groq-llama-8b,2023,humanas,0,D,D,1
enem-2023-56,groq-llama-8b,2023,humanas,0,A,A,1
enem-2023-57,groq-llama-8b,2023,humanas,0,E,E,1
enem-2023-58,groq-llama-8b,2023,humanas,0,A,A,1
enem-2023-60,groq-llama-8b,2023,humanas,0,E,E,1
enem-2023-61,groq-llama-8b,2023,humanas,0,E,E,1
enem-2023-62,groq-llama-8b,2023,humanas,0,,C,0
enem-2023-63,groq-llama-8b,2023,humanas,0,A,A,1
enem-2023-64,groq-llama-8b,2023,humanas,0,B,B,1
enem-2023-65,groq-llama-8b,2023,humanas,0,A,A,1
enem-2023-67,groq-llama-8b,2023,humanas,0,B,B,1
enem-2023-68,groq-llama-8b,2023,humanas,0,E,E,1
enem-2023-69,groq-llama-8b,2023,humanas,0,A,A,1
enem-2023-70,groq-llama-8b,2023,humanas,0,B,B,1
enem-2023-71,groq-llama-8b,2023,humanas,0,A,A,1
enem-2023-72,groq-llama-8b,2023,humanas,0,E,D,0
enem-2023-73,groq-llama-8b,2023,humanas,0,E,E,1
enem-2023-74,groq-llama-8b,2023,humanas,0,B,B,1
enem-2023-75,groq-llama-8b,2023,humanas,0,A,A,1
enem-2023-76,groq-llama-8b,2023,humanas,0,E,A,0
enem-2023-77,groq-llama-8b,2023,humanas,0,B,B,1
enem-2023-78,groq-llama-8b,2023,humanas,0,C,C,1
enem-2023-79,groq-llama-8b,2023,humanas,0,D,D,1
enem-2023-80,groq-llama-8b,2023,humanas,0,C,C,1
enem-2023-81,groq-llama-8b,2023,humanas,0,A,A,1
enem-2023-83,groq-llama-8b,2023,humanas,0,A,A,1
enem-2023-84,groq-llama-8b,2023,humanas,0,D,D,1
enem-2023-85,groq-llama-8b,2023,humanas,0,C,C,1
enem-2023-87,groq-llama-8b,2023,humanas,0,A,A,1
enem-2023-88,groq-llama-8b,2023,humanas,0,A,A,1
enem-2023-89,groq-llama-8b,2023,humanas,0,D,D,1
enem-2023-90,groq-llama-8b,2023,humanas,0,E,E,1
enem-2023-91,groq-llama-8b,2023,natureza,0,C,C,1
enem-2023-93,groq-llama-8b,2023,natureza,0,D,D,1
enem-2023-94,groq-llama-8b,2023,natureza,0,C,A,0
enem-2023-96,groq-llama-8b,2023,natureza,0,E,E,1
enem-2023-99,groq-llama-8b,2023,natureza,0,E,E,1
enem-2023-102,groq-llama-8b,2023,natureza,0,D,D,1
enem-2023-103,groq-llama-8b,2023,natureza,0,D,B,0
enem-2023-105,groq-llama-8b,2023,natureza,0,D,D,1
enem-2023-106,groq-llama-8b,2023,natureza,0,C,C,1
enem-2023-107,groq-llama-8b,2023,natureza,0,B,C,0
enem-2023-110,groq-llama-8b,2023,natureza,0,B,B,1
enem-2023-112,groq-llama-8b,2023,natureza,0,C,A,0
enem-2023-115,groq-llama-8b,2023,natureza,0,A,A,1
enem-2023-116,groq-llama-8b,2023,natureza,0,B,A,0
enem-2023-117,groq-llama-8b,2023,natureza,0,C,C,1
enem-2023-118,groq-llama-8b,2023,natureza,0,D,D,1
enem-2023-119,groq-llama-8b,2023,natureza,0,D,D,1
enem-2023-121,groq-llama-8b,2023,natureza,0,A,A,1
enem-2023-122,groq-llama-8b,2023,natureza,0,A,C,0
enem-2023-123,groq-llama-8b,2023,natureza,0,D,D,1
enem-2023-124,groq-llama-8b,2023,natureza,0,B,B,1
enem-2023-125,groq-llama-8b,2023,natureza,0,C,E,0
enem-2023-126,groq-llama-8b,2023,natureza,0,A,A,1
enem-2023-127,groq-llama-8b,2023,natureza,0,E,B,0
enem-2023-128,groq-llama-8b,2023,natureza,0,D,D,1
enem-2023-129,groq-llama-8b,2023,natureza,0,A,C,0
enem-2023-130,groq-llama-8b,2023,natureza,0,B,D,0
enem-2023-131,groq-llama-8b,2023,natureza,0,B,B,1
enem-2023-132,groq-llama-8b,2023,natureza,0,E,E,1
enem-2023-133,groq-llama-8b,2023,natureza,0,E,A,0
enem-2023-134,groq-llama-8b,2023,natureza,0,B,B,1
enem-2023-135,groq-llama-8b,2023,natureza,0,E,D,0
enem-2023-137,groq-llama-8b,2023,matematica,0,C,B,0
enem-2023-140,groq-llama-8b,2023,matematica,0,C,E,0
enem-2023-144,groq-llama-8b,2023,matematica,0,B,D,0
enem-2023-145,groq-llama-8b,2023,matematica,0,D,D,1
enem-2023-146,groq-llama-8b,2023,matematica,0,B,A,0
enem-2023-149,groq-llama-8b,2023,matematica,0,D,C,0
enem-2023-151,groq-llama-8b,2023,matematica,0,C,C,1
enem-2023-152,groq-llama-8b,2023,matematica,0,C,C,1
enem-2023-153,groq-llama-8b,2023,matematica,0,A,A,1
enem-2023-155,groq-llama-8b,2023,matematica,0,E,B,0
enem-2023-156,groq-llama-8b,2023,matematica,0,D,A,0
enem-2023-158,groq-llama-8b,2023,matematica,0,B,D,0
enem-2023-160,groq-llama-8b,2023,matematica,0,B,D,0
enem-2023-161,groq-llama-8b,2023,matematica,0,B,D,0
enem-2023-162,groq-llama-8b,2023,matematica,0,A,A,1
enem-2023-163,groq-llama-8b,2023,matematica,0,C,E,0
enem-2023-165,groq-llama-8b,2023,matematica,0,E,E,1
enem-2023-166,groq-llama-8b,2023,matematica,0,C,A,0
enem-2023-167,groq-llama-8b,2023,matematica,0,E,B,0
enem-2023-171,groq-llama-8b,2023,matematica,0,B,D,0
enem-2023-173,groq-llama-8b,2023,matematica,0,C,C,1
enem-2023-174,groq-llama-8b,2023,matematica,0,B,A,0
enem-2023-175,groq-llama-8b,2023,matematica,0,B,D,0
enem-2023-178,groq-llama-8b,2023,matematica,0,E,C,0
enem-2023-180,groq-llama-8b,2023,matematica,0,B,B,1
enem-2024-01,groq-llama-8b,2024,linguagens,0,A,A,1
enem-2024-05,groq-llama-8b,2024,linguagens,0,B,A,0
enem-2024-06,groq-llama-8b,2024,linguagens,0,E,C,0
enem-2024-07,groq-llama-8b,2024,linguagens,0,B,B,1
enem-2024-08,groq-llama-8b,2024,linguagens,0,E,E,1
enem-2024-09,groq-llama-8b,2024,linguagens,0,A,D,0
enem-2024-10,groq-llama-8b,2024,linguagens,0,A,A,1
enem-2024-11,groq-llama-8b,2024,linguagens,0,D,D,1
enem-2024-13,groq-llama-8b,2024,linguagens,0,E,E,1
enem-2024-14,groq-llama-8b,2024,linguagens,0,B,B,1
enem-2024-15,groq-llama-8b,2024,linguagens,0,D,D,1
enem-2024-17,groq-llama-8b,2024,linguagens,0,B,B,1
enem-2024-19,groq-llama-8b,2024,linguagens,0,B,B,1
enem-2024-20,groq-llama-8b,2024,linguagens,0,E,B,0
enem-2024-21,groq-llama-8b,2024,linguagens,0,D,C,0
enem-2024-22,groq-llama-8b,2024,linguagens,0,E,E,1
enem-2024-24,groq-llama-8b,2024,linguagens,0,D,C,0
enem-2024-25,groq-llama-8b,2024,linguagens,0,B,B,1
enem-2024-26,groq-llama-8b,2024,linguagens,0,D,D,1
enem-2024-28,groq-llama-8b,2024,linguagens,0,B,B,1
enem-2024-29,groq-llama-8b,2024,linguagens,0,D,A,0
enem-2024-30,groq-llama-8b,2024,linguagens,0,D,D,1
enem-2024-31,groq-llama-8b,2024,linguagens,0,D,D,1
enem-2024-32,groq-llama-8b,2024,linguagens,0,D,D,1
enem-2024-33,groq-llama-8b,2024,linguagens,0,C,C,1
enem-2024-34,groq-llama-8b,2024,linguagens,0,B,B,1
enem-2024-35,groq-llama-8b,2024,linguagens,0,D,D,1
enem-2024-36,groq-llama-8b,2024,linguagens,0,E,E,1
enem-2024-37,groq-llama-8b,2024,linguagens,0,D,D,1
enem-2024-38,groq-llama-8b,2024,linguagens,0,D,D,1
enem-2024-39,groq-llama-8b,2024,linguagens,0,C,C,1
enem-2024-40,groq-llama-8b,2024,linguagens,0,E,E,1
enem-2024-41,groq-llama-8b,2024,linguagens,0,C,C,1
enem-2024-42,groq-llama-8b,2024,linguagens,0,B,B,1
enem-2024-43,groq-llama-8b,2024,linguagens,0,E,E,1
enem-2024-44,groq-llama-8b,2024,linguagens,0,C,C,1
enem-2024-45,groq-llama-8b,2024,linguagens,0,E,E,1
enem-2024-46,groq-llama-8b,2024,humanas,0,A,A,1
enem-2024-47,groq-llama-8b,2024,humanas,0,C,C,1
enem-2024-48,groq-llama-8b,2024,humanas,0,B,B,1
enem-2024-49,groq-llama-8b,2024,humanas,0,C,C,1
enem-2024-50,groq-llama-8b,2024,humanas,0,A,A,1
enem-2024-51,groq-llama-8b,2024,humanas,0,D,D,1
enem-2024-52,groq-llama-8b,2024,humanas,0,C,C,1
enem-2024-53,groq-llama-8b,2024,humanas,0,E,E,1
enem-2024-54,groq-llama-8b,2024,humanas,0,D,D,1
enem-2024-55,groq-llama-8b,2024,humanas,0,B,B,1
enem-2024-56,groq-llama-8b,2024,humanas,0,A,A,1
enem-2024-57,groq-llama-8b,2024,humanas,0,E,E,1
enem-2024-58,groq-llama-8b,2024,humanas,0,A,C,0
enem-2024-59,groq-llama-8b,2024,humanas,0,E,E,1
enem-2024-60,groq-llama-8b,2024,humanas,0,D,D,1
enem-2024-61,groq-llama-8b,2024,humanas,0,A,A,1
enem-2024-62,groq-llama-8b,2024,humanas,0,D,D,1
enem-2024-63,groq-llama-8b,2024,humanas,0,B,B,1
enem-2024-64,groq-llama-8b,2024,humanas,0,A,A,1
enem-2024-65,groq-llama-8b,2024,humanas,0,D,D,1
enem-2024-66,groq-llama-8b,2024,humanas,0,B,B,1
enem-2024-67,groq-llama-8b,2024,humanas,0,E,E,1
enem-2024-68,groq-llama-8b,2024,humanas,0,B,B,1
enem-2024-70,groq-llama-8b,2024,humanas,0,D,D,1
enem-2024-71,groq-llama-8b,2024,humanas,0,A,A,1
enem-2024-73,groq-llama-8b,2024,humanas,0,A,A,1
enem-2024-74,groq-llama-8b,2024,humanas,0,B,B,1
enem-2024-75,groq-llama-8b,2024,humanas,0,C,C,1
enem-2024-76,groq-llama-8b,2024,humanas,0,D,D,1
enem-2024-77,groq-llama-8b,2024,humanas,0,E,E,1
enem-2024-79,groq-llama-8b,2024,humanas,0,B,B,1
enem-2024-80,groq-llama-8b,2024,humanas,0,C,C,1
enem-2024-81,groq-llama-8b,2024,humanas,0,A,A,1
enem-2024-82,groq-llama-8b,2024,humanas,0,D,E,0
enem-2024-83,groq-llama-8b,2024,humanas,0,D,D,1
enem-2024-84,groq-llama-8b,2024,humanas,0,E,E,1
enem-2024-85,groq-llama-8b,2024,humanas,0,B,B,1
enem-2024-86,groq-llama-8b,2024,humanas,0,B,B,1
enem-2024-87,groq-llama-8b,2024,humanas,0,C,C,1
enem-2024-88,groq-llama-8b,2024,humanas,0,E,E,1
enem-2024-89,groq-llama-8b,2024,humanas,0,C,C,1
enem-2024-90,groq-llama-8b,2024,humanas,0,E,E,1
enem-2024-92,groq-llama-8b,2024,natureza,0,D,D,1
enem-2024-94,groq-llama-8b,2024,natureza,0,D,D,1
enem-2024-95,groq-llama-8b,2024,natureza,0,D,D,1
enem-2024-96,groq-llama-8b,2024,natureza,0,C,E,0
enem-2024-97,groq-llama-8b,2024,natureza,0,B,B,1
enem-2024-98,groq-llama-8b,2024,natureza,0,B,B,1
enem-2024-100,groq-llama-8b,2024,natureza,0,A,A,1
enem-2024-107,groq-llama-8b,2024,natureza,0,E,E,1
enem-2024-109,groq-llama-8b,2024,natureza,0,D,D,1
enem-2024-112,groq-llama-8b,2024,natureza,0,C,A,0
enem-2024-114,groq-llama-8b,2024,natureza,0,,D,0
enem-2024-115,groq-llama-8b,2024,natureza,0,B,B,1
enem-2024-117,groq-llama-8b,2024,natureza,0,E,C,0
enem-2024-119,groq-llama-8b,2024,natureza,0,B,D,0
enem-2024-121,groq-llama-8b,2024,natureza,0,B,B,1
enem-2024-124,groq-llama-8b,2024,natureza,0,D,ANULADO,0
enem-2024-127,groq-llama-8b,2024,natureza,0,A,A,1
enem-2024-134,groq-llama-8b,2024,natureza,0,D,E,0
enem-2024-136,groq-llama-8b,2024,matematica,0,A,C,0
enem-2024-138,groq-llama-8b,2024,matematica,0,A,B,0
enem-2024-140,groq-llama-8b,2024,matematica,0,E,E,1
enem-2024-142,groq-llama-8b,2024,matematica,0,E,D,0
enem-2024-143,groq-llama-8b,2024,matematica,0,E,B,0
enem-2024-146,groq-llama-8b,2024,matematica,0,E,E,1
enem-2024-147,groq-llama-8b,2024,matematica,0,C,A,0
enem-2024-148,groq-llama-8b,2024,matematica,0,B,D,0
enem-2024-150,groq-llama-8b,2024,matematica,0,A,D,0
enem-2024-151,groq-llama-8b,2024,matematica,0,C,A,0
enem-2024-152,groq-llama-8b,2024,matematica,0,B,B,1
enem-2024-155,groq-llama-8b,2024,matematica,0,D,B,0
enem-2024-158,groq-llama-8b,2024,matematica,0,E,C,0
enem-2024-159,groq-llama-8b,2024,matematica,0,A,D,0
enem-2024-160,groq-llama-8b,2024,matematica,0,B,C,0
enem-2024-161,groq-llama-8b,2024,matematica,0,C,C,1
enem-2024-162,groq-llama-8b,2024,matematica,0,B,E,0
enem-2024-163,groq-llama-8b,2024,matematica,0,E,C,0
enem-2024-164,groq-llama-8b,2024,matematica,0,D,E,0
enem-2024-168,groq-llama-8b,2024,matematica,0,D,C,0
enem-2024-169,groq-llama-8b,2024,matematica,0,B,A,0
enem-2024-172,groq-llama-8b,2024,matematica,0,C,C,1
enem-2024-173,groq-llama-8b,2024,matematica,0,D,A,0
enem-2024-174,groq-llama-8b,2024,matematica,0,C,B,0
enem-2024-175,groq-llama-8b,2024,matematica,0,A,E,0
enem-2024-177,groq-llama-8b,2024,matematica,0,A,A,1
enem-2024-178,groq-llama-8b,2024,matematica,0,B,D,0
enem-2022-02,groq-llama-70b,2022,linguagens,0,D,D,1
enem-2022-03,groq-llama-70b,2022,linguagens,0,E,E,1
enem-2022-04,groq-llama-70b,2022,linguagens,0,C,C,1
enem-2022-05,groq-llama-70b,2022,linguagens,0,D,D,1
enem-2022-06,groq-llama-70b,2022,linguagens,0,B,C,0
enem-2022-07,groq-llama-70b,2022,linguagens,0,C,C,1
enem-2022-08,groq-llama-70b,2022,linguagens,0,C,C,1
enem-2022-09,groq-llama-70b,2022,linguagens,0,D,D,1
enem-2022-10,groq-llama-70b,2022,linguagens,0,C,C,1
enem-2022-11,groq-llama-70b,2022,linguagens,0,C,C,1
enem-2022-12,groq-llama-70b,2022,linguagens,0,B,E,0
enem-2022-13,groq-llama-70b,2022,linguagens,0,B,B,1
enem-2022-14,groq-llama-70b,2022,linguagens,0,A,A,1
enem-2022-15,groq-llama-70b,2022,linguagens,0,C,C,1
enem-2022-17,groq-llama-70b,2022,linguagens,0,B,B,1
enem-2022-19,groq-llama-70b,2022,linguagens,0,A,A,1
enem-2022-21,groq-llama-70b,2022,linguagens,0,E,E,1
enem-2022-22,groq-llama-70b,2022,linguagens,0,E,E,1
enem-2022-23,groq-llama-70b,2022,linguagens,0,C,C,1
enem-2022-24,groq-llama-70b,2022,linguagens,0,A,A,1
enem-2022-25,groq-llama-70b,2022,linguagens,0,B,B,1
enem-2022-26,groq-llama-70b,2022,linguagens,0,A,A,1
enem-2022-29,groq-llama-70b,2022,linguagens,0,A,E,0
enem-2022-31,groq-llama-70b,2022,linguagens,0,E,E,1
enem-2022-32,groq-llama-70b,2022,linguagens,0,B,B,1
enem-2022-33,groq-llama-70b,2022,linguagens,0,E,E,1
enem-2022-34,groq-llama-70b,2022,linguagens,0,A,E,0
enem-2022-35,groq-llama-70b,2022,linguagens,0,B,D,0
enem-2022-36,groq-llama-70b,2022,linguagens,0,C,C,1
enem-2022-37,groq-llama-70b,2022,linguagens,0,A,A,1
enem-2022-38,groq-llama-70b,2022,linguagens,0,D,D,1
enem-2022-39,groq-llama-70b,2022,linguagens,0,B,B,1
enem-2022-40,groq-llama-70b,2022,linguagens,0,D,D,1
enem-2022-41,groq-llama-70b,2022,linguagens,0,B,B,1
enem-2022-42,groq-llama-70b,2022,linguagens,0,D,D,1
